,clear_date,Aging Bucket
3203,2020-04-06,0-15days
3204,2020-04-05,0-15days
3205,2020-04-05,0-15days
3206,2020-04-10,0-15days
3207,2020-04-08,0-15days
3208,2020-03-27,0-15days
3209,2020-04-09,0-15days
3210,2020-04-05,0-15days
3211,2020-04-04,0-15days
3212,2020-04-03,0-15days
3213,2020-04-04,0-15days
3214,2020-04-24,0-15days
3215,2020-04-07,0-15days
3216,2020-03-27,0-15days
3217,2020-04-23,0-15days
3218,2020-04-06,0-15days
3219,2020-04-06,0-15days
3220,2020-04-05,0-15days
3221,2020-04-05,0-15days
3222,2020-05-25,0-15days
3223,2020-04-05,0-15days
3224,2020-04-04,0-15days
3225,2020-04-04,0-15days
3226,2020-04-04,0-15days
3227,2020-04-04,0-15days
3228,2020-04-06,0-15days
3229,2020-04-09,0-15days
3230,2020-03-31,0-15days
3231,2020-04-04,0-15days
3232,2020-03-27,0-15days
3233,2020-04-04,0-15days
3234,2020-04-06,0-15days
3235,2020-04-05,0-15days
3236,2020-04-07,0-15days
3237,2020-04-11,0-15days
3238,2020-04-05,0-15days
3239,2020-04-04,0-15days
3240,2020-04-04,0-15days
3241,2020-04-09,0-15days
3242,2020-05-26,0-15days
3243,2020-04-09,0-15days
3244,2020-04-06,0-15days
3245,2020-04-10,0-15days
3246,2020-04-06,0-15days
3247,2020-04-04,0-15days
3248,2020-04-05,0-15days
3249,2020-04-06,0-15days
3250,2020-04-08,0-15days
3251,2020-04-05,0-15days
3252,2020-04-01,0-15days
3253,2020-04-05,0-15days
3254,2020-04-09,0-15days
3255,2020-04-24,0-15days
3256,2020-05-05,0-15days
3257,2020-04-06,0-15days
3258,2020-04-06,0-15days
3259,2020-04-25,0-15days
3260,2020-04-05,0-15days
3261,2020-04-10,0-15days
3262,2020-04-04,0-15days
3263,2020-04-06,0-15days
3264,2020-04-05,0-15days
3265,2020-05-12,16-30days
3266,2020-04-10,0-15days
3267,2020-04-05,0-15days
3268,2020-03-24,0-15days
3269,2020-04-06,0-15days
3270,2020-04-09,0-15days
3271,2020-04-05,0-15days
3272,2020-04-24,0-15days
3273,2020-04-11,0-15days
3274,2020-04-06,0-15days
3275,2020-04-06,0-15days
3276,2020-04-06,0-15days
3277,2020-04-04,0-15days
3278,2020-04-06,0-15days
3279,2020-04-14,0-15days
3280,2020-04-04,0-15days
3281,2020-04-04,0-15days
3282,2020-04-08,0-15days
3283,2020-04-04,0-15days
3284,2020-04-07,0-15days
3285,2020-04-23,0-15days
3286,2020-04-06,0-15days
3287,2020-04-05,0-15days
3288,2020-04-06,0-15days
3289,2020-04-04,0-15days
3290,2020-05-01,31-45days
3291,2020-04-05,0-15days
3292,2020-04-03,0-15days
3293,2020-05-26,0-15days
3294,2020-04-08,0-15days
3295,2020-04-05,0-15days
3296,2020-04-05,0-15days
3297,2020-04-07,0-15days
3298,2020-04-19,0-15days
3299,2020-04-05,0-15days
3300,2020-03-27,0-15days
3301,2020-04-05,0-15days
3302,2020-04-04,0-15days
3303,2020-04-05,0-15days
3304,2020-04-05,0-15days
3305,2020-04-05,0-15days
3306,2020-04-05,0-15days
3307,2020-04-06,0-15days
3308,2020-04-05,0-15days
3309,2020-04-04,0-15days
3310,2020-04-06,0-15days
3311,2020-04-05,0-15days
3312,2020-04-06,0-15days
3313,2020-04-06,0-15days
3314,2020-04-05,0-15days
3315,2020-04-13,0-15days
3316,2020-04-04,0-15days
3317,2020-04-05,0-15days
3318,2020-04-30,0-15days
3319,2020-03-25,0-15days
3320,2020-04-05,0-15days
3321,2020-04-10,0-15days
3322,2020-03-27,0-15days
3323,2020-04-06,0-15days
3324,2020-04-06,0-15days
3325,2020-04-05,0-15days
3326,2020-04-05,0-15days
3327,2020-03-28,0-15days
3328,2020-04-05,0-15days
3329,2020-04-10,0-15days
3330,2020-04-04,0-15days
3331,2020-04-04,0-15days
3332,2020-04-09,0-15days
3333,2020-04-04,0-15days
3334,2020-04-05,0-15days
3335,2020-04-06,0-15days
3336,2020-04-03,0-15days
3337,2020-04-05,0-15days
3338,2020-04-05,0-15days
3339,2020-04-05,0-15days
3340,2020-04-07,0-15days
3341,2020-04-05,0-15days
3342,2020-03-25,0-15days
3343,2020-04-05,0-15days
3344,2020-04-24,0-15days
3345,2020-03-26,0-15days
3346,2020-04-06,0-15days
3347,2020-04-05,0-15days
3348,2020-04-10,0-15days
3349,2020-04-24,0-15days
3350,2020-04-10,0-15days
3351,2020-04-05,0-15days
3352,2020-04-06,0-15days
3353,2020-04-07,0-15days
3354,2020-04-05,0-15days
3355,2020-04-06,0-15days
3356,2020-04-06,0-15days
3357,2020-04-05,0-15days
3358,2020-04-05,0-15days
3359,2020-04-06,0-15days
3360,2020-04-09,0-15days
3361,2020-04-05,0-15days
3362,2020-04-06,0-15days
3363,2020-04-08,0-15days
3364,2020-04-06,0-15days
3365,2020-04-07,0-15days
3366,2020-04-07,0-15days
3367,2020-04-05,0-15days
3368,2020-04-05,0-15days
3369,2020-04-08,0-15days
3370,2020-04-06,0-15days
3371,2020-04-06,0-15days
3372,2020-04-05,0-15days
3373,2020-04-06,0-15days
3374,2020-04-06,0-15days
3375,2020-04-06,0-15days
3376,2020-04-05,0-15days
3377,2020-05-09,0-15days
3378,2020-04-06,0-15days
3379,2020-04-05,0-15days
3380,2020-04-05,0-15days
3381,2020-04-05,0-15days
3382,2020-04-07,0-15days
3383,2020-04-05,0-15days
3384,2020-04-06,0-15days
3385,2020-04-06,0-15days
3386,2020-04-05,0-15days
3387,2020-04-07,0-15days
3388,2020-04-06,0-15days
3389,2020-04-06,0-15days
3390,2020-04-05,0-15days
3391,2020-04-06,0-15days
3392,2020-04-07,0-15days
3393,2020-04-07,0-15days
3394,2020-04-05,0-15days
3395,2020-04-07,0-15days
3396,2020-04-07,0-15days
3397,2020-04-05,0-15days
3398,2020-04-06,0-15days
3399,2020-04-05,0-15days
3400,2020-04-11,0-15days
3401,2020-04-05,0-15days
3402,2020-04-07,0-15days
3403,2020-04-05,0-15days
3404,2020-03-27,0-15days
3405,2020-04-06,0-15days
3406,2020-03-30,0-15days
3407,2020-04-05,0-15days
3408,2020-04-05,0-15days
3409,2020-04-05,0-15days
3410,2020-04-06,0-15days
3411,2020-04-07,0-15days
3412,2020-04-05,0-15days
3413,2020-04-05,0-15days
3414,2020-04-06,0-15days
3415,2020-04-06,0-15days
3416,2020-04-05,0-15days
3417,2020-04-11,0-15days
3418,2020-04-06,0-15days
3419,2020-04-05,0-15days
3420,2020-04-05,0-15days
3421,2020-04-05,0-15days
3422,2020-04-06,0-15days
3423,2020-04-08,0-15days
3424,2020-04-05,0-15days
3425,2020-04-06,0-15days
3426,2020-04-04,0-15days
3427,2020-04-05,0-15days
3428,2020-04-05,0-15days
3429,2020-04-05,0-15days
3430,2020-04-06,0-15days
3431,2020-04-05,0-15days
3432,2020-04-07,0-15days
3433,2020-04-11,0-15days
3434,2020-04-05,0-15days
3435,2020-04-06,0-15days
3436,2020-04-05,0-15days
3437,2020-04-10,0-15days
3438,2020-04-07,0-15days
3439,2020-04-06,0-15days
3440,2020-04-05,0-15days
3441,2020-04-30,0-15days
3442,2020-04-10,0-15days
3443,2020-04-06,0-15days
3444,2020-04-06,0-15days
3445,2020-04-06,0-15days
3446,2020-04-07,0-15days
3447,2020-04-06,0-15days
3448,2020-04-06,0-15days
3449,2020-04-10,0-15days
3450,2020-04-06,0-15days
3451,2020-04-07,0-15days
3452,2020-04-04,0-15days
3453,2020-05-06,0-15days
3454,2020-04-06,0-15days
3455,2020-04-05,0-15days
3456,2020-04-07,0-15days
3457,2020-04-06,0-15days
3458,2020-04-07,0-15days
3459,2020-04-06,0-15days
3460,2020-04-05,0-15days
3461,2020-04-06,0-15days
3462,2020-04-06,0-15days
3463,2020-05-24,0-15days
3464,2020-04-04,0-15days
3465,2020-04-05,0-15days
3466,2020-05-03,31-45days
3467,2020-04-06,0-15days
3468,2020-05-26,0-15days
3469,2020-04-06,0-15days
3470,2020-04-05,0-15days
3471,2020-04-07,0-15days
3472,2020-04-07,0-15days
3473,2020-04-06,0-15days
3474,2020-04-05,0-15days
3475,2020-04-06,0-15days
3476,2020-04-09,0-15days
3477,2020-04-07,0-15days
3478,2020-04-08,0-15days
3479,2020-04-07,0-15days
3480,2020-04-09,0-15days
3481,2020-04-07,0-15days
3482,2020-04-10,0-15days
3483,2020-04-06,0-15days
3484,2020-04-07,0-15days
3485,2020-04-08,0-15days
3486,2020-04-08,0-15days
3487,2020-04-08,0-15days
3488,2020-04-09,0-15days
3489,2020-04-07,0-15days
3490,2020-04-08,0-15days
3491,2020-05-27,0-15days
3492,2020-04-09,0-15days
3493,2020-04-07,0-15days
3494,2020-04-07,0-15days
3495,2020-04-08,0-15days
3496,2020-04-07,0-15days
3497,2020-04-08,0-15days
3498,2020-04-08,0-15days
3499,2020-04-07,0-15days
3500,2020-04-07,0-15days
3501,2020-04-08,0-15days
3502,2020-04-09,0-15days
3503,2020-04-06,0-15days
3504,2020-04-05,0-15days
3505,2020-04-08,0-15days
3506,2020-04-08,0-15days
3507,2020-05-02,31-45days
3508,2020-04-08,0-15days
3509,2020-04-09,0-15days
3510,2020-04-08,0-15days
3511,2020-04-08,0-15days
3512,2020-04-08,0-15days
3513,2020-04-07,0-15days
3514,2020-04-07,0-15days
3515,2020-04-08,0-15days
3516,2020-04-09,0-15days
3517,2020-04-07,0-15days
3518,2020-04-08,0-15days
3519,2020-04-07,0-15days
3520,2020-04-09,0-15days
3521,2020-04-08,0-15days
3522,2020-04-08,0-15days
3523,2020-05-01,0-15days
3524,2020-04-09,0-15days
3525,2020-04-06,0-15days
3526,2020-04-08,0-15days
3527,2020-04-07,0-15days
3528,2020-04-08,0-15days
3529,2020-04-08,0-15days
3530,2020-04-07,0-15days
3531,2020-04-10,0-15days
3532,2020-04-08,0-15days
3533,2020-04-08,0-15days
3534,2020-04-08,0-15days
3535,2020-04-08,0-15days
3536,2020-04-07,0-15days
3537,2020-04-07,0-15days
3538,2020-04-07,0-15days
3539,2020-04-07,0-15days
3540,2020-04-09,0-15days
3541,2020-04-10,0-15days
3542,2020-05-05,31-45days
3543,2020-04-07,0-15days
3544,2020-04-07,0-15days
3545,2020-04-09,0-15days
3546,2020-04-08,0-15days
3547,2020-04-07,0-15days
3548,2020-04-08,0-15days
3549,2020-04-07,0-15days
3550,2020-04-08,0-15days
3551,2020-04-08,0-15days
3552,2020-05-02,31-45days
3553,2020-04-07,0-15days
3554,2020-04-07,0-15days
3555,2020-04-09,0-15days
3556,2020-04-07,0-15days
3557,2020-04-07,0-15days
3558,2020-04-08,0-15days
3559,2020-04-07,0-15days
3560,2020-04-07,0-15days
3561,2020-04-07,0-15days
3562,2020-04-17,0-15days
3563,2020-04-08,0-15days
3564,2020-04-07,0-15days
3565,2020-04-09,0-15days
3566,2020-04-07,0-15days
3567,2020-05-28,0-15days
3568,2020-04-07,0-15days
3569,2020-04-07,0-15days
3570,2020-04-08,0-15days
3571,2020-04-07,0-15days
3572,2020-04-08,0-15days
3573,2020-04-07,0-15days
3574,2020-05-27,0-15days
3575,2020-04-09,0-15days
3576,2020-04-11,0-15days
3577,2020-04-30,0-15days
3578,2020-04-22,0-15days
3579,2020-04-07,0-15days
3580,2020-04-09,0-15days
3581,2020-04-07,0-15days
3582,2020-04-07,0-15days
3583,2020-04-29,0-15days
3584,2020-04-08,0-15days
3585,2020-04-08,0-15days
3586,2020-04-08,0-15days
3587,2020-05-01,0-15days
3588,2020-04-07,0-15days
3589,2020-04-08,0-15days
3590,2020-04-07,0-15days
3591,2020-04-08,0-15days
3592,2020-04-08,0-15days
3593,2020-04-08,0-15days
3594,2020-04-08,0-15days
3595,2020-04-09,0-15days
3596,2020-04-09,0-15days
3597,2020-04-08,0-15days
3598,2020-04-10,0-15days
3599,2020-04-08,0-15days
3600,2020-04-08,0-15days
3601,2020-05-08,0-15days
3602,2020-04-08,0-15days
3603,2020-04-12,0-15days
3604,2020-04-07,0-15days
3605,2020-04-07,0-15days
3606,2020-04-08,0-15days
3607,2020-04-11,0-15days
3608,2020-04-07,0-15days
3609,2020-04-09,0-15days
3610,2020-04-08,0-15days
3611,2020-04-08,0-15days
3612,2020-04-08,0-15days
3613,2020-04-09,0-15days
3614,2020-04-08,0-15days
3615,2020-04-12,0-15days
3616,2020-04-07,0-15days
3617,2020-04-16,0-15days
3618,2020-04-08,0-15days
3619,2020-04-10,0-15days
3620,2020-05-03,31-45days
3621,2020-04-08,0-15days
3622,2020-04-09,0-15days
3623,2020-04-16,0-15days
3624,2020-04-09,0-15days
3625,2020-04-07,0-15days
3626,2020-05-03,31-45days
3627,2020-04-08,0-15days
3628,2020-04-08,0-15days
3629,2020-04-09,0-15days
3630,2020-04-09,0-15days
3631,2020-04-08,0-15days
3632,2020-05-04,0-15days
3633,2020-04-08,0-15days
3634,2020-04-08,0-15days
3635,2020-04-08,0-15days
3636,2020-04-08,0-15days
3637,2020-04-08,0-15days
3638,2020-04-08,0-15days
3639,2020-04-13,0-15days
3640,2020-04-08,0-15days
3641,2020-04-08,0-15days
3642,2020-04-08,0-15days
3643,2020-04-14,0-15days
3644,2020-04-26,0-15days
3645,2020-05-01,0-15days
3646,2020-04-14,0-15days
3647,2020-04-08,0-15days
3648,2020-04-08,0-15days
3649,2020-04-08,0-15days
3650,2020-04-08,0-15days
3651,2020-04-08,0-15days
3652,2020-04-08,0-15days
3653,2020-04-07,0-15days
3654,2020-04-14,0-15days
3655,2020-04-08,0-15days
3656,2020-05-28,0-15days
3657,2020-04-09,0-15days
3658,2020-04-08,0-15days
3659,2020-04-09,0-15days
3660,2020-04-09,0-15days
3661,2020-05-06,16-30days
3662,2020-04-08,0-15days
3663,2020-04-08,0-15days
3664,2020-04-08,0-15days
3665,2020-04-07,0-15days
3666,2020-04-08,0-15days
3667,2020-04-07,0-15days
3668,2020-04-09,0-15days
3669,2020-04-07,0-15days
3670,2020-04-07,0-15days
3671,2020-04-09,0-15days
3672,2020-04-08,0-15days
3673,2020-04-08,0-15days
3674,2020-04-07,0-15days
3675,2020-04-07,0-15days
3676,2020-04-10,0-15days
3677,2020-04-08,0-15days
3678,2020-04-10,0-15days
3679,2020-04-08,0-15days
3680,2020-04-07,0-15days
3681,2020-04-11,0-15days
3682,2020-04-09,0-15days
3683,2020-04-09,0-15days
3684,2020-04-08,0-15days
3685,2020-04-10,0-15days
3686,2020-05-28,0-15days
3687,2020-04-07,0-15days
3688,2020-04-10,0-15days
3689,2020-04-08,0-15days
3690,2020-04-08,0-15days
3691,2020-04-08,0-15days
3692,2020-04-07,0-15days
3693,2020-04-08,0-15days
3694,2020-04-09,0-15days
3695,2020-04-07,0-15days
3696,2020-04-09,0-15days
3697,2020-04-07,0-15days
3698,2020-04-09,0-15days
3699,2020-04-08,0-15days
3700,2020-04-09,0-15days
3701,2020-04-08,0-15days
3702,2020-04-07,0-15days
3703,2020-04-15,0-15days
3704,2020-04-08,0-15days
3705,2020-04-14,0-15days
3706,2020-04-08,0-15days
3707,2020-04-10,0-15days
3708,2020-04-09,0-15days
3709,2020-04-08,0-15days
3710,2020-04-08,0-15days
3711,2020-04-09,0-15days
3712,2020-04-20,0-15days
3713,2020-04-08,0-15days
3714,2020-04-08,0-15days
3715,2020-04-08,0-15days
3716,2020-04-13,0-15days
3717,2020-04-07,0-15days
3718,2020-04-16,0-15days
3719,2020-04-07,0-15days
3720,2020-04-09,0-15days
3721,2020-04-08,0-15days
3722,2020-04-09,0-15days
3723,2020-04-08,0-15days
3724,2020-04-09,0-15days
3725,2020-04-09,0-15days
3726,2020-04-08,0-15days
3727,2020-05-29,0-15days
3728,2020-05-28,0-15days
3729,2020-04-08,0-15days
3730,2020-04-07,0-15days
3731,2020-05-27,0-15days
3732,2020-04-08,0-15days
3733,2020-04-08,0-15days
3734,2020-04-08,0-15days
3735,2020-04-08,0-15days
3736,2020-04-07,0-15days
3737,2020-04-08,0-15days
3738,2020-04-07,0-15days
3739,2020-04-07,0-15days
3740,2020-04-07,0-15days
3741,2020-04-11,0-15days
3742,2020-04-08,0-15days
3743,2020-04-07,0-15days
3744,2020-04-09,0-15days
3745,2020-04-11,0-15days
3746,2020-04-08,0-15days
3747,2020-04-07,0-15days
3748,2020-04-07,0-15days
3749,2020-04-14,0-15days
3750,2020-04-06,0-15days
3751,2020-04-12,0-15days
3752,2020-04-11,0-15days
3753,2020-04-08,0-15days
3754,2020-04-08,0-15days
3755,2020-04-08,0-15days
3756,2020-04-15,0-15days
3757,2020-04-08,0-15days
3758,2020-04-11,0-15days
3759,2020-04-07,0-15days
3760,2020-04-08,0-15days
3761,2020-04-14,0-15days
3762,2020-05-27,0-15days
3763,2020-05-30,0-15days
3764,2020-04-09,0-15days
3765,2020-04-08,0-15days
3766,2020-04-08,0-15days
3767,2020-04-10,0-15days
3768,2020-05-02,31-45days
3769,2020-04-10,0-15days
3770,2020-04-08,0-15days
3771,2020-04-08,0-15days
3772,2020-04-08,0-15days
3773,2020-04-07,0-15days
3774,2020-04-08,0-15days
3775,2020-04-26,0-15days
3776,2020-04-07,0-15days
3777,2020-04-09,0-15days
3778,2020-04-10,0-15days
3779,2020-04-11,0-15days
3780,2020-04-09,0-15days
3781,2020-04-10,0-15days
3782,2020-04-11,0-15days
3783,2020-04-09,0-15days
3784,2020-04-10,0-15days
3785,2020-04-09,0-15days
3786,2020-04-09,0-15days
3787,2020-04-09,0-15days
3788,2020-04-09,0-15days
3789,2020-04-09,0-15days
3790,2020-03-27,0-15days
3791,2020-04-09,0-15days
3792,2020-04-09,0-15days
3793,2020-04-11,0-15days
3794,2020-04-09,0-15days
3795,2020-04-09,0-15days
3796,2020-04-08,0-15days
3797,2020-04-09,0-15days
3798,2020-04-09,0-15days
3799,2020-04-10,0-15days
3800,2020-04-09,0-15days
3801,2020-04-09,0-15days
3802,2020-04-11,0-15days
3803,2020-04-09,0-15days
3804,2020-04-25,16-30days
3805,2020-05-30,0-15days
3806,2020-04-09,0-15days
3807,2020-04-29,0-15days
3808,2020-04-10,0-15days
3809,2020-04-09,0-15days
3810,2020-04-11,0-15days
3811,2020-04-09,0-15days
3812,2020-04-10,0-15days
3813,2020-04-10,0-15days
3814,2020-04-09,0-15days
3815,2020-04-09,0-15days
3816,2020-04-09,0-15days
3817,2020-04-09,0-15days
3818,2020-04-09,0-15days
3819,2020-04-13,0-15days
3820,2020-04-10,0-15days
3821,2020-04-16,0-15days
3822,2020-04-09,0-15days
3823,2020-04-09,0-15days
3824,2020-04-27,0-15days
3825,2020-04-10,0-15days
3826,2020-04-11,0-15days
3827,2020-04-09,0-15days
3828,2020-04-09,0-15days
3829,2020-04-10,0-15days
3830,2020-05-02,0-15days
3831,2020-04-09,0-15days
3832,2020-04-10,0-15days
3833,2020-04-09,0-15days
3834,2020-04-10,0-15days
3835,2020-04-09,0-15days
3836,2020-04-10,0-15days
3837,2020-04-09,0-15days
3838,2020-04-08,0-15days
3839,2020-04-09,0-15days
3840,2020-04-09,0-15days
3841,2020-04-10,0-15days
3842,2020-04-29,0-15days
3843,2020-04-09,0-15days
3844,2020-04-09,0-15days
3845,2020-04-09,0-15days
3846,2020-04-09,0-15days
3847,2020-04-09,0-15days
3848,2020-04-15,0-15days
3849,2020-04-09,0-15days
3850,2020-05-03,31-45days
3851,2020-04-09,0-15days
3852,2020-04-09,0-15days
3853,2020-04-10,0-15days
3854,2020-04-09,0-15days
3855,2020-04-10,0-15days
3856,2020-04-08,0-15days
3857,2020-04-16,0-15days
3858,2020-04-09,0-15days
3859,2020-04-08,0-15days
3860,2020-04-16,0-15days
3861,2020-05-29,0-15days
3862,2020-04-09,0-15days
3863,2020-04-09,0-15days
3864,2020-04-12,0-15days
3865,2020-04-10,0-15days
3866,2020-04-16,0-15days
3867,2020-04-10,0-15days
3868,2020-04-12,0-15days
3869,2020-04-09,0-15days
3870,2020-04-11,0-15days
3871,2020-04-10,0-15days
3872,2020-04-09,0-15days
3873,2020-04-09,0-15days
3874,2020-03-27,0-15days
3875,2020-04-09,0-15days
3876,2020-04-09,0-15days
3877,2020-04-27,0-15days
3878,2020-03-27,0-15days
3879,2020-04-09,0-15days
3880,2020-04-09,0-15days
3881,2020-04-09,0-15days
3882,2020-04-09,0-15days
3883,2020-03-26,0-15days
3884,2020-04-08,0-15days
3885,2020-04-09,0-15days
3886,2020-04-09,0-15days
3887,2020-04-08,0-15days
3888,2020-05-03,31-45days
3889,2020-04-09,0-15days
3890,2020-04-12,0-15days
3891,2020-04-09,0-15days
3892,2020-04-10,0-15days
3893,2020-04-10,0-15days
3894,2020-04-11,0-15days
3895,2020-04-09,0-15days
3896,2020-04-09,0-15days
3897,2020-04-08,0-15days
3898,2020-04-16,0-15days
3899,2020-04-09,0-15days
3900,2020-05-03,16-30days
3901,2020-04-08,0-15days
3902,2020-04-11,0-15days
3903,2020-05-03,31-45days
3904,2020-04-15,0-15days
3905,2020-04-09,0-15days
3906,2020-06-02,0-15days
3907,2020-04-08,0-15days
3908,2020-04-09,0-15days
3909,2020-04-27,0-15days
3910,2020-04-09,0-15days
3911,2020-04-10,0-15days
3912,2020-04-09,0-15days
3913,2020-04-10,0-15days
3914,2020-04-10,0-15days
3915,2020-04-09,0-15days
3916,2020-04-09,0-15days
3917,2020-04-09,0-15days
3918,2020-04-09,0-15days
3919,2020-04-09,0-15days
3920,2020-04-09,0-15days
3921,2020-04-16,0-15days
3922,2020-04-08,0-15days
3923,2020-04-09,0-15days
3924,2020-04-09,0-15days
3925,2020-04-09,0-15days
3926,2020-04-09,0-15days
3927,2020-04-11,0-15days
3928,2020-04-16,0-15days
3929,2020-04-10,0-15days
3930,2020-04-10,0-15days
3931,2020-04-09,0-15days
3932,2020-04-15,0-15days
3933,2020-04-10,0-15days
3934,2020-04-09,0-15days
3935,2020-04-09,0-15days
3936,2020-04-09,0-15days
3937,2020-04-09,0-15days
3938,2020-04-10,0-15days
3939,2020-04-10,0-15days
3940,2020-04-10,0-15days
3941,2020-03-27,0-15days
3942,2020-03-26,0-15days
3943,2020-04-08,0-15days
3944,2020-04-09,0-15days
3945,2020-04-09,0-15days
3946,2020-04-10,0-15days
3947,2020-04-08,0-15days
3948,2020-04-09,0-15days
3949,2020-04-09,0-15days
3950,2020-04-09,0-15days
3951,2020-04-09,0-15days
3952,2020-04-09,0-15days
3953,2020-04-09,0-15days
3954,2020-04-10,0-15days
3955,2020-04-11,0-15days
3956,2020-04-10,0-15days
3957,2020-04-09,0-15days
3958,2020-04-10,0-15days
3959,2020-04-09,0-15days
3960,2020-04-11,0-15days
3961,2020-04-09,0-15days
3962,2020-04-09,0-15days
3963,2020-04-10,0-15days
3964,2020-04-10,0-15days
3965,2020-04-09,0-15days
3966,2020-04-10,0-15days
3967,2020-04-10,0-15days
3968,2020-04-09,0-15days
3969,2020-04-12,0-15days
3970,2020-04-09,0-15days
3971,2020-04-09,0-15days
3972,2020-04-10,0-15days
3973,2020-04-13,0-15days
3974,2020-04-09,0-15days
3975,2020-04-12,0-15days
3976,2020-04-09,0-15days
3977,2020-04-10,0-15days
3978,2020-04-09,0-15days
3979,2020-04-08,0-15days
3980,2020-04-09,0-15days
3981,2020-04-11,0-15days
3982,2020-04-09,0-15days
3983,2020-04-10,0-15days
3984,2020-04-10,0-15days
3985,2020-04-09,0-15days
3986,2020-03-26,0-15days
3987,2020-04-09,0-15days
3988,2020-04-09,0-15days
3989,2020-03-27,0-15days
3990,2020-04-10,0-15days
3991,2020-04-11,0-15days
3992,2020-04-10,0-15days
3993,2020-03-26,0-15days
3994,2020-04-10,0-15days
3995,2020-04-09,0-15days
3996,2020-04-09,0-15days
3997,2020-04-10,0-15days
3998,2020-04-09,0-15days
3999,2020-04-11,0-15days
4000,2020-04-11,0-15days
4001,2020-04-10,0-15days
4002,2020-04-09,0-15days
4003,2020-05-10,0-15days
4004,2020-04-09,0-15days
4005,2020-04-09,0-15days
4006,2020-04-10,0-15days
4007,2020-04-11,0-15days
4008,2020-04-09,0-15days
4009,2020-04-10,0-15days
4010,2020-04-10,0-15days
4011,2020-04-10,0-15days
4012,2020-04-10,0-15days
4013,2020-04-10,0-15days
4014,2020-04-10,0-15days
4015,2020-04-10,0-15days
4016,2020-04-10,0-15days
4017,2020-04-11,0-15days
4018,2020-04-11,0-15days
4019,2020-04-11,0-15days
4020,2020-04-11,0-15days
4021,2020-04-09,0-15days
4022,2020-04-10,0-15days
4023,2020-04-11,0-15days
4024,2020-04-11,0-15days
4025,2020-04-10,0-15days
4026,2020-04-09,0-15days
4027,2020-04-09,0-15days
4028,2020-04-10,0-15days
4029,2020-05-03,31-45days
4030,2020-04-10,0-15days
4031,2020-04-12,0-15days
4032,2020-04-09,0-15days
4033,2020-04-10,0-15days
4034,2020-04-12,0-15days
4035,2020-04-10,0-15days
4036,2020-04-10,0-15days
4037,2020-04-10,0-15days
4038,2020-04-10,0-15days
4039,2020-04-10,0-15days
4040,2020-04-10,0-15days
4041,2020-04-11,0-15days
4042,2020-04-11,0-15days
4043,2020-04-10,0-15days
4044,2020-05-28,0-15days
4045,2020-04-10,0-15days
4046,2020-04-10,0-15days
4047,2020-04-10,0-15days
4048,2020-04-10,0-15days
4049,2020-04-10,0-15days
4050,2020-04-11,0-15days
4051,2020-04-09,0-15days
4052,2020-04-10,0-15days
4053,2020-04-10,0-15days
4054,2020-04-10,0-15days
4055,2020-04-08,0-15days
4056,2020-04-07,0-15days
4057,2020-04-10,0-15days
4058,2020-04-12,0-15days
4059,2020-04-09,0-15days
4060,2020-04-08,0-15days
4061,2020-04-09,0-15days
4062,2020-04-12,0-15days
4063,2020-04-11,0-15days
4064,2020-04-10,0-15days
4065,2020-04-11,0-15days
4066,2020-04-10,0-15days
4067,2020-04-10,0-15days
4068,2020-04-12,0-15days
4069,2020-04-21,16-30days
